year,period,periodName,value,state_cd,state_nm,type
2020,M02,February,1449736.0,20,Kansas,Unemployment
2020,M03,March,1465907.0,20,Kansas,Unemployment
2020,M04,April,1324012.0,20,Kansas,Unemployment
2020,M05,May,1354699.0,20,Kansas,Unemployment
2018,M01,January,4.7,32,Nevada,Rate
2018,M02,February,4.7,32,Nevada,Rate
2018,M03,March,4.6,32,Nevada,Rate
2018,M04,April,4.6,32,Nevada,Rate
2018,M05,May,4.5,32,Nevada,Rate
2018,M06,June,4.4,32,Nevada,Rate
2018,M07,July,4.4,32,Nevada,Rate
2018,M08,August,4.4,32,Nevada,Rate
2018,M09,September,4.3,32,Nevada,Rate
2018,M10,October,4.3,32,Nevada,Rate
2018,M11,November,4.3,32,Nevada,Rate
2018,M12,December,4.2,32,Nevada,Rate
2019,M01,January,4.2,32,Nevada,Rate
2019,M02,February,4.1,32,Nevada,Rate
2019,M03,March,4.1,32,Nevada,Rate
2019,M04,April,4.0,32,Nevada,Rate
2019,M05,May,4.0,32,Nevada,Rate
2019,M06,June,3.9,32,Nevada,Rate
2019,M07,July,3.9,32,Nevada,Rate
2019,M08,August,3.8,32,Nevada,Rate
2019,M09,September,3.7,32,Nevada,Rate
2019,M10,October,3.7,32,Nevada,Rate
2019,M11,November,3.7,32,Nevada,Rate
2019,M12,December,3.7,32,Nevada,Rate
2020,M01,January,3.6,32,Nevada,Rate
2020,M02,February,3.6,32,Nevada,Rate
2020,M03,March,6.9,32,Nevada,Rate
2020,M04,April,30.1,32,Nevada,Rate
2020,M05,May,25.3,32,Nevada,Rate
2018,M01,January,70261.0,32,Nevada,Employment
2018,M02,February,69581.0,32,Nevada,Employment
2018,M03,March,68798.0,32,Nevada,Employment
2018,M04,April,67993.0,32,Nevada,Employment
2018,M05,May,67271.0,32,Nevada,Employment
2018,M06,June,66654.0,32,Nevada,Employment
2018,M07,July,66118.0,32,Nevada,Employment
2018,M08,August,65697.0,32,Nevada,Employment
2018,M09,September,65373.0,32,Nevada,Employment
2018,M10,October,65071.0,32,Nevada,Employment
2018,M11,November,64712.0,32,Nevada,Employment
2018,M12,December,64261.0,32,Nevada,Employment
2019,M01,January,63707.0,32,Nevada,Employment
2019,M02,February,63091.0,32,Nevada,Employment
2019,M03,March,62508.0,32,Nevada,Employment
2019,M04,April,61956.0,32,Nevada,Employment
2019,M05,May,61424.0,32,Nevada,Employment
2019,M06,June,60908.0,32,Nevada,Employment
2019,M07,July,60185.0,32,Nevada,Employment
2019,M08,August,59201.0,32,Nevada,Employment
2019,M09,September,58128.0,32,Nevada,Employment
2019,M10,October,57238.0,32,Nevada,Employment
2019,M11,November,57032.0,32,Nevada,Employment
2019,M12,December,57125.0,32,Nevada,Employment
2020,M01,January,56299.0,32,Nevada,Employment
2020,M02,February,56205.0,32,Nevada,Employment
2020,M03,March,107760.0,32,Nevada,Employment
2020,M04,April,429746.0,32,Nevada,Employment
2020,M05,May,350822.0,32,Nevada,Employment
2018,M01,January,1413172.0,32,Nevada,Unemployment
2018,M02,February,1417368.0,32,Nevada,Unemployment
2018,M03,March,1421680.0,32,Nevada,Unemployment
2018,M04,April,1425997.0,32,Nevada,Unemployment
2018,M05,May,1430270.0,32,Nevada,Unemployment
2018,M06,June,1434602.0,32,Nevada,Unemployment
2018,M07,July,1439024.0,32,Nevada,Unemployment
2018,M08,August,1443506.0,32,Nevada,Unemployment
2018,M09,September,1447976.0,32,Nevada,Unemployment
2018,M10,October,1452274.0,32,Nevada,Unemployment
2018,M11,November,1456325.0,32,Nevada,Unemployment
2018,M12,December,1460108.0,32,Nevada,Unemployment
2019,M01,January,1463652.0,32,Nevada,Unemployment
2019,M02,February,1467018.0,32,Nevada,Unemployment
2019,M03,March,1470330.0,32,Nevada,Unemployment
2019,M04,April,1473763.0,32,Nevada,Unemployment
2019,M05,May,1477371.0,32,Nevada,Unemployment
2019,M06,June,1481094.0,32,Nevada,Unemployment
2019,M07,July,1485214.0,32,Nevada,Unemployment
2019,M08,August,1489050.0,32,Nevada,Unemployment
2019,M09,September,1492398.0,32,Nevada,Unemployment
2019,M10,October,1494665.0,32,Nevada,Unemployment
2019,M11,November,1494712.0,32,Nevada,Unemployment
2019,M12,December,1494283.0,32,Nevada,Unemployment
2020,M01,January,1498971.0,32,Nevada,Unemployment
2020,M02,February,1503339.0,32,Nevada,Unemployment
2020,M03,March,1458457.0,32,Nevada,Unemployment
2020,M04,April,999349.0,32,Nevada,Unemployment
2020,M05,May,1033912.0,32,Nevada,Unemployment
2018,M01,January,2.7,50,Vermont,Rate
2018,M02,February,2.7,50,Vermont,Rate
2018,M03,March,2.7,50,Vermont,Rate
2018,M04,April,2.6,50,Vermont,Rate
2018,M05,May,2.6,50,Vermont,Rate
2018,M06,June,2.6,50,Vermont,Rate
2018,M07,July,2.5,50,Vermont,Rate
2018,M08,August,2.5,50,Vermont,Rate
2018,M09,September,2.5,50,Vermont,Rate
2018,M10,October,2.4,50,Vermont,Rate
2018,M11,November,2.4,50,Vermont,Rate
2018,M12,December,2.4,50,Vermont,Rate
2019,M01,January,2.4,50,Vermont,Rate
2019,M02,February,2.3,50,Vermont,Rate
2019,M03,March,2.3,50,Vermont,Rate
2019,M04,April,2.3,50,Vermont,Rate
2019,M05,May,2.3,50,Vermont,Rate
2019,M06,June,2.4,50,Vermont,Rate
2019,M07,July,2.4,50,Vermont,Rate
2019,M08,August,2.4,50,Vermont,Rate
2019,M09,September,2.4,50,Vermont,Rate
2019,M10,October,2.4,50,Vermont,Rate
2019,M11,November,2.4,50,Vermont,Rate
2019,M12,December,2.4,50,Vermont,Rate
2020,M01,January,2.4,50,Vermont,Rate
2020,M02,February,2.4,50,Vermont,Rate
2020,M03,March,3.1,50,Vermont,Rate
2020,M04,April,16.5,50,Vermont,Rate
2020,M05,May,12.7,50,Vermont,Rate
2018,M01,January,9355.0,50,Vermont,Employment
2018,M02,February,9263.0,50,Vermont,Employment
2018,M03,March,9183.0,50,Vermont,Employment
2018,M04,April,9101.0,50,Vermont,Employment
2018,M05,May,9006.0,50,Vermont,Employment
2018,M06,June,8892.0,50,Vermont,Employment
2018,M07,July,8763.0,50,Vermont,Employment
2018,M08,August,8633.0,50,Vermont,Employment
2018,M09,September,8513.0,50,Vermont,Employment
2018,M10,October,8408.0,50,Vermont,Employment
2018,M11,November,8314.0,50,Vermont,Employment
2018,M12,December,8226.0,50,Vermont,Employment
2019,M01,January,8147.0,50,Vermont,Employment
2019,M02,February,8083.0,50,Vermont,Employment
2019,M03,March,8045.0,50,Vermont,Employment
2019,M04,April,8036.0,50,Vermont,Employment
2019,M05,May,8055.0,50,Vermont,Employment
2019,M06,June,8094.0,50,Vermont,Employment
2019,M07,July,8148.0,50,Vermont,Employment
2019,M08,August,8199.0,50,Vermont,Employment
2019,M09,September,8238.0,50,Vermont,Employment
2019,M10,October,8263.0,50,Vermont,Employment
2019,M11,November,8263.0,50,Vermont,Employment
2019,M12,December,8258.0,50,Vermont,Employment
2020,M01,January,8305.0,50,Vermont,Employment
2020,M02,February,8195.0,50,Vermont,Employment
2020,M03,March,10523.0,50,Vermont,Employment
2020,M04,April,57905.0,50,Vermont,Employment
2020,M05,May,43744.0,50,Vermont,Employment
2018,M01,January,336887.0,50,Vermont,Unemployment
2018,M02,February,336893.0,50,Vermont,Unemployment
2018,M03,March,336880.0,50,Vermont,Unemployment
2018,M04,April,336849.0,50,Vermont,Unemployment
2018,M05,May,336798.0,50,Vermont,Unemployment
2018,M06,June,336722.0,50,Vermont,Unemployment
2018,M07,July,336600.0,50,Vermont,Unemployment
2018,M08,August,336441.0,50,Vermont,Unemployment
2018,M09,September,336276.0,50,Vermont,Unemployment
2018,M10,October,336125.0,50,Vermont,Unemployment
2018,M11,November,336025.0,50,Vermont,Unemployment
2018,M12,December,335986.0,50,Vermont,Unemployment
2019,M01,January,335981.0,50,Vermont,Unemployment
2019,M02,February,335938.0,50,Vermont,Unemployment
2019,M03,March,335772.0,50,Vermont,Unemployment
2019,M04,April,335445.0,50,Vermont,Unemployment
2019,M05,May,334970.0,50,Vermont,Unemployment
2019,M06,June,334399.0,50,Vermont,Unemployment
2019,M07,July,333781.0,50,Vermont,Unemployment
2019,M08,August,333162.0,50,Vermont,Unemployment
2019,M09,September,332709.0,50,Vermont,Unemployment
2019,M10,October,332422.0,50,Vermont,Unemployment
2019,M11,November,332418.0,50,Vermont,Unemployment
2019,M12,December,332491.0,50,Vermont,Unemployment
2020,M01,January,332233.0,50,Vermont,Unemployment
2020,M02,February,331947.0,50,Vermont,Unemployment
2020,M03,March,330084.0,50,Vermont,Unemployment
2020,M04,April,293039.0,50,Vermont,Unemployment
2020,M05,May,299455.0,50,Vermont,Unemployment
2018,M01,January,4.5,09,Connecticut,Rate
2018,M02,February,4.5,09,Connecticut,Rate
2018,M03,March,4.4,09,Connecticut,Rate
2018,M04,April,4.3,09,Connecticut,Rate
2018,M05,May,4.2,09,Connecticut,Rate
2018,M06,June,4.2,09,Connecticut,Rate
2018,M07,July,4.1,09,Connecticut,Rate
2018,M08,August,4.0,09,Connecticut,Rate
2018,M09,September,4.0,09,Connecticut,Rate
2018,M10,October,3.9,09,Connecticut,Rate
2018,M11,November,3.9,09,Connecticut,Rate
2018,M12,December,3.9,09,Connecticut,Rate
2019,M01,January,3.8,09,Connecticut,Rate
2019,M02,February,3.8,09,Connecticut,Rate
2019,M03,March,3.7,09,Connecticut,Rate
2019,M04,April,3.7,09,Connecticut,Rate
2019,M05,May,3.7,09,Connecticut,Rate
2019,M06,June,3.7,09,Connecticut,Rate
2019,M07,July,3.7,09,Connecticut,Rate
2019,M08,August,3.7,09,Connecticut,Rate
2019,M09,September,3.7,09,Connecticut,Rate
2019,M10,October,3.8,09,Connecticut,Rate
2019,M11,November,3.8,09,Connecticut,Rate
2019,M12,December,3.8,09,Connecticut,Rate
2020,M01,January,3.7,09,Connecticut,Rate
2020,M02,February,3.8,09,Connecticut,Rate
2020,M03,March,3.4,09,Connecticut,Rate
2020,M04,April,8.3,09,Connecticut,Rate
2020,M05,May,9.4,09,Connecticut,Rate
2018,M01,January,85413.0,09,Connecticut,Employment
2018,M02,February,84353.0,09,Connecticut,Employment
2018,M03,March,83108.0,09,Connecticut,Employment
2018,M04,April,81740.0,09,Connecticut,Employment
2018,M05,May,80362.0,09,Connecticut,Employment
2018,M06,June,78990.0,09,Connecticut,Employment
2018,M07,July,77641.0,09,Connecticut,Employment
2018,M08,August,76463.0,09,Connecticut,Employment
2018,M09,September,75513.0,09,Connecticut,Employment
